category,name,lvl,Qu,speed code,AT,hits,PP,size,OB melee,OB missile,OB magic,Primary Attack,Secondary Attack,Tertiary Attack,DB,DBm,comment,Notes,enc,immune,weakness,piclink,spells,climate code,habitat code,frequency of encounter code,measurement
undead,SPECTERS (greater),10,,FA/VF,1,200,,L/La,,,,80 Shock Bolt (5‘),special,-,75,,"Uncommon in Middle-earth, Specters are cold, white, incorporeal figures akin to Ghosts. Victims killed by Specters frequently become Specters themselves. The Balrog of Moria, for instance, had his minions throw captives into caverns and pits known to be haunted by these creatures. The Specters' need for energy is so great that even the lesser kind drain 8 points of constitution per round. They cannot be affected by nonmagical weapons because of their insubstantial nature. The Specters of Moria can cast Shock Bolts, in addition to their energydraining abilities.",Hostile. Drain 10 CO/rnd (10'R).,1,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,all,UVWELQRY,6, 5-7ft
undead,SWAMP STARS,9,,VF/VF,1,30,,S/La,,,,special,-,-,70,,"Swamp Stars are Ghosts that have totally degenerated away from any semblance of their original form. They manifest themselves as small, bright lights that lead (using a 5th level spell of Luring) the unwary into bogs, quicksand, or deep pools in marshes and swamps. While the victim drowns or is immobilized, the Swamp Star drains 6 points of Co (life energy) per round.",Belligerent. Drain 6 CO/rnd (1 target). ,1,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,hnwmskt,FMCDHJPEQRY,7,6-18 inches across
undead,TA-FA-LISCH,7,,MF/VF,1,85,,M/I,,,,95MCl,70we,special,45,,"Dwarves rarely become Undead. Exceptions, such as the Ta-FaLisch of Rhudaur, are the result of powerful magical influences. Remnants of the Petty-Dwarves, the Ta-Fa-Lisch are magically linked to nuggets of a rare, cursed mineral called Crospar. When these nuggets were destroyed, the Dwarvish spirits became free. Small but terrifying, the Ta-Fa-Lisch appear as shadowy forms with glowing eyes and teeth. They can see in the most impenetrable darkness and can only be struck by weapons when they attack. Soundless, they sneak up upon their victims to slay them, preferably by cutting the throat. They are so frightening that all who face them must make a RR vs a 5th level Fear spell.",Belligerent. 5th level 'Fear' spell. ,1-10,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,all,AUVWELQRY,6, 3.5-4.5ft
undead,WARGS,8,,VF/VF,4,180,,L/I,,,,75LBi,60LCl,-,60,,"Wargs are bred from cursed Wolves. Unusually large and fierce, they are also more intelligent than their canine ancestors. They serve as mounts for Orcs and as guards and scouts for Morgoth. Being artificially long-lived, undead, the spirit that inhabits a Warg's form dissipates when the body is slain. In turn, the body disappears.",Hostile. Affected by 'stun' and 'hits/rnd'. ,4-20,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,all,all,6,6-8ft (8-11 w/ tail)
undead,WEREWOLVES,12,,VF/VF,4,250,,M/La,,,,120LBi,100MCl,-,75,,"Morgoth originally produced Werewolves by magically altering his minion's forms so that they became huge, enchanted Wolves. He created others by placing his minion's spirits in the bodies of great Wargs. These creatures can alter their form so that they can stand upright and use their clawlike hands, but they cannot transform themselves into Men. While Werewolves possess the intelligence of the Secondborn — and though they can speak, use tools, and cast spells — they remain Wolf-like in their nature. (shortend see p. 131)",Evil. Wolf-like creations of Morgoth.,1,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,all,all,6,6-8ft (8-11 w/ tail)
,Alligator (Crocidile),2,,MD/MD,7,120,,L,,,,60LBi100,-,-,0,,,"DB = +20, OB = +20 if in water.",,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Baboon,3,,MD/FA,3,50,,M,,,,40MGr70,60MBi «,40MBi30,10,,,Usually in tribal groups.,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Barracuda,2,,VF/VF,1,40,,M,,,,45MBi100,-,-,40,,,-,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Bat,1,,VF/VF,1,4,,S,,,,20SBi100,-,-,60,,,-,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Bear (Grappling),5,,MF/MF,8,170,,L,,,,70LGr100,60LCl «,20MBi «,10,,,Attack mode is based on situation.,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Bear (Charging),5,,MF/MF,8,170,,L,,,,60LBa100,-,-,10,,,-,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Bees,1,,MD/VF,1,1,,T,,,,10Ti100,Swarm-20SSt,-,40,,,Poison does hit 1 hit/bee.,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Bird (small),1,,VF/FA,1,5,,T,,,,0Ti100,6 or more-0SCl,-,70,,,"Sparrows, doves, etc.",,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Bird (large),1,,FA/FA,1,8,,S,,,,0SPi100,3 or more-20MCl,-,50,,,"Gull, ravens, etc.",,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Boa Constrictor (15'),2,,SL/SL,3,50,,M,,,,60MGr100,75LGr,-,0,,,-,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Boar,3,,FA/MD,4,120,,M,,,,40LHo100,30MBa «,20MTs «,30,,,"Unpredictable, ill-tempered.",,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Bull,3,,MF/MF,4,150,,L,,,,35MHo80,40LBa20,30LTs «,10,,,-,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,"Cat (leopard,  etc.)",3,,VF/VF,3,100,,M,,,,40MCl40,60MBa60,60MBi √,40,,,"Good stalkers, and ambushers.",,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Cheetah,3,,BF/VF,3,70,,M,,,,45MCl80,65MBi «,45MBi20,50,,,Little endurance.,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Condor,4,,VF/MF,1,90,,L,,,,50LCl100,45MPi √,-,30,,,-,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Crab,1,,VS/MD,2,8,,T,,,,0Ti100,6 or more-35SPi,-,10,,,-,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,"Deer (Stag,  etc.)",2,,VF/FA,3,70,,M,,,,20MHo90,20MTs10,-,40,,,Males only.,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Dolphin,8,,VF/FA,1,80,,M,,,,50MBa100,-,-,40,,,Intelligent.,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Eagle,3,,FA/FA,1,30,,M,,,,45MCl100,35SPi √,-,30,,,-,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Elephant (male),7,,FA/FA,12,450,,L*,,,,90HHo70,80HBa30,75HTs «,10,,,Could grapple if trained.,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Elephant (female),7,,FA/FA,12,450,,L*,,,,80HBa100,75HTs «,-,10,,,Could grapple if trained.,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Elk (male),3,,FA/FA,8,200,,L,,,,100HHo100,90LBa «,60LTs «,10,,,Loner except during mating season.,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Falcon,2,,VF/BF,1,25,,S,,,,30MCl100,20SPi √,-,60,,,-,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Gorilla,4,,MD/FA,3,120,,L,,,,45LGr80,70MBi «,50MBi20,0,,,-,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Hawk,2,,VF/VF,1,25,,S,,,,40MCl100,25SPi √,-,60,,,-,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Horse (charging),3,,FA/FA,3,150,,L,,,,50LBa100,35LTs «,-,20,,,"Medium-sized warhorse, bonuses vary",,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Horse (rearing),3,,FA/FA,3,150,,L,,,,50MCr70,45LTs √,30MBi30,20,,,for heavier or lighter horses.,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Housecat,1,,FA/FA,1,10,,S,,,,10Ti60,0Ti20,Both20,40,,,-,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,"Hyenas (Jackals, etc.)",2,,VF/FA,3,70,,M,,,,45MBi100,-,-,40,,,"Large Packs, cunning.",,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Killer Whale,8,,VF/VF,8,600,,L*,,,,120HBi80,150HGr «,100HGr20,20,,,"Intelligent, voracious.",,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Kraken (squid-like),8,,MF/VF,8,200,,L*,,,,100HGr100,70HPi √,-,0,,,Pi attack due to beak.,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Lion,5,,FA/MF,4,150,,L,,,,85LCl100,85LBi «,120LCl √,20,,,3rd attack as long as crits obtained.,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Lizard (general class),1,,BF/VF,1,8,,T,,,,0Ti100,6 or more-l0SPi,-,80,,,-,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Lizard (large),1,,FA/MF,1,16,,S,,,,10SPi100,3 or more-40SPi,-,50,,,"If poisonous, 1st attack is 50%.",,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Lobster,1,,VS/MD,12,10,,S,,,,20SPi100,-,-,10,,,-,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Manta Ray,3,,VF/VF,1,35,,M,,,,30SBa100,-,-,40,,,-,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Mongoose,2,,FA/BF,3,35,,S,,,,50SBi100,-,-,70,,,DB unusually large due to AQ,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Moose,3,,FA/MF,4,120,,L,,,,30LHo100,40LBa «,60LTs √,20,,,Males only.,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Moray Eel,2,,SL/MF,3,75,,M,,,,100LBi100,-,-,0,,,Ambush attacks on sea floor.,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Octopus (large),3,,FA/FA,1,40,,M,,,,60MGr100,40SPi «,-,30,,,-,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Owl,1,,FA/FA,1,35,,M,,,,40MCl100,40SPi √,-,30,,,Primarily nocturnal.,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Pike,2,,VF/VF,1,45,,M,,,,30SBi100,-,-,40,,,-,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Piranha,1,,VF/VF,1,4,,T,,,,25Ti100,6 or more-25SBi,-,70,,,+20 when water bloody.,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Rats,1,,MD/MF,1,5,,S,,,,0SBi100,3 or more-30SBi,-,30,,,-,,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
,Rhinoceros,7,,MD/MF,12,240,,L,,,,130HHo100,110HBa «,110HTs √,0,,,"Blind charge, poor eyesight.",,,,/home/mongol/git/rpg-tools/src/data/default/pics_nsc/default.jpg,,,,,
